customer_id,age,account_tenure_months,monthly_active_days,avg_daily_usage_minutes,num_sessions_per_week,support_tickets_30d,payment_delay_days,subscription_type,has_active_promo,app_rating,num_notification_opt_out,customer_support_satisfaction,monthly_charges,churn_target,avg_active_days_3m,usage_minutes_3m,support_tickets_3m,avg_active_days_6m,usage_minutes_6m,support_tickets_6m,avg_active_days_12m,usage_minutes_12m,support_tickets_12m,engagement_score,satisfaction_score,usage_trend_3m_6m,subscription_type_enc,has_active_promo_enc
9677,27,8,20,55.0240757194435,8,1,3,Basic,No,3,1,4,9.924584595776304,1,18.059200848784663,68.87695731259203,3,21.63337409580771,60.55910663034981,6,20.0,55.0240757194435,0,0.5644,0.7,0.1351,0.0,0
9678,63,35,26,91.30157758683838,12,0,17,Premium,No,5,2,2,19.093611385380783,0,28.350743216041213,82.18772939671203,0,25.05374237306904,90.95566128016188,0,26.85945729444567,54.28113276990737,0,0.8224,0.7,-0.0953,1.0,0
9679,44,63,22,55.646226568969425,10,0,0,Basic,No,5,0,5,9.67792591223004,0,22.671462909874375,45.57465597118281,0,21.66380777763225,17.35192774549796,0,22.821249492313218,46.69209551005352,0,0.6217,1.0,1.5379,0.0,0
9680,39,38,27,75.95527794193946,12,1,1,Basic,No,2,0,5,10.548531062798167,0,28.97518436849358,77.48819888664362,3,30.0,92.94532455274845,6,25.784960463571178,36.07281782032367,12,0.7846,0.7,-0.1645,0.0,0
9681,34,99,23,70.56496484871379,10,0,0,Basic,No,3,3,5,9.80608326921982,0,23.553432617839803,65.00813252270048,0,28.25768676362702,105.71625456345711,0,24.564927933909683,75.56035333657421,0,0.6847,0.8,-0.3815,0.0,0
9682,18,8,18,50.63278503673986,9,0,0,Premium,No,2,0,4,17.862413417859244,0,19.229769776162577,63.02318475919064,0,23.25419506747329,26.229609488219676,0,18.0,50.63278503673986,0,0.5373,0.6,1.3512,1.0,0
9683,54,12,14,42.511375568451854,5,0,1,Basic,No,2,2,5,7.719577183620426,1,16.642610497157534,73.31252961282532,0,14.32965436300001,33.56925650602148,0,14.259622875889493,60.72371872323548,0,0.3998,0.7,1.1497,0.0,0
9684,31,17,27,76.75696497823994,13,0,0,Premium,No,3,2,2,17.495226086672783,0,23.501660518141,87.75760276631124,0,26.360682947475677,83.34696190095416,0,23.37516768967938,94.4825055429524,0,0.8016,0.5,0.0523,1.0,0
9685,28,28,19,48.76017540172611,9,0,2,Basic,No,5,0,3,10.832541464874351,0,19.72074795063457,51.984325930327266,0,16.369553481708724,49.796516899648815,0,17.211750142453248,46.33241238698588,0,0.5444,0.8,0.0431,0.0,0
9686,54,37,27,75.38988918830879,12,9,0,Basic,No,5,1,1,11.627919940850784,0,24.660975605437244,75.95081158480616,27,29.014539785779185,65.4388912150168,54,28.40118834576245,63.98649632721321,108,0.7827,0.6,0.1582,0.0,0
9687,18,5,19,58.38363538037947,7,2,4,VIP,No,4,2,5,49.537374723360735,1,18.07280140127231,75.0002755950381,6,19.0,58.38363538037947,1,19.0,58.38363538037947,0,0.5479,0.9,0.2798,,0
9688,18,47,3,5.0,1,0,23,Basic,Yes,4,3,4,11.391091610049353,1,3.001942568907959,5.781238741241164,0,1.727203529739291,9.110311637329003,0,2.3748205238236215,24.91913995108209,0,0.071,0.8,-0.3293,0.0,1
9689,41,12,11,26.530713022388746,5,1,1,Premium,No,2,5,4,20.49877730625018,1,8.984335895302777,32.26503697994585,3,11.721497885668386,24.07732939139467,6,11.320103736524842,40.45129743198779,12,0.3065,0.6,0.3265,1.0,0
9690,45,16,18,62.1875330089834,7,0,27,Basic,Yes,5,3,2,8.95560087083656,1,16.837224406926705,52.206495871912026,0,16.88691351628986,56.50347416397967,0,17.601322997209564,20.522054787138863,0,0.5473,0.7,-0.0747,0.0,1
9691,44,58,19,63.49555536803712,9,0,1,Premium,No,3,2,5,20.33625138799469,0,16.198567077531862,58.434802759822816,0,17.43595580369544,92.4937882013512,0,18.788590752032125,51.75996173676032,0,0.5936,0.8,-0.3643,1.0,0
9692,38,10,24,66.23931158119329,10,1,1,Premium,Yes,1,0,2,19.765214532999497,0,22.81344007852158,71.23328936458044,3,24.919478635988323,67.28151485506336,6,24.0,66.23931158119329,0,0.6837,0.3,0.0579,1.0,1
9693,70,35,26,86.22922063092463,12,0,1,VIP,No,4,2,1,49.16860725748148,0,27.02370302251631,98.1097550549379,0,29.13543812709927,87.34067415885997,0,25.671762997828743,112.26304106980506,0,0.8055,0.5,0.1219,,0
9694,36,19,23,65.26458130289751,9,1,2,Premium,Yes,3,1,2,21.44524189091846,0,24.730905317438037,63.38000311517032,3,25.892108011854862,58.38022720940897,6,27.847265296705093,102.9680118348414,12,0.6528,0.5,0.0842,1.0,1
9695,35,4,24,70.48038134228652,10,0,2,Basic,No,5,1,4,8.469686337859471,0,22.46124249550231,75.31077210577075,0,24.0,70.48038134228652,0,24.0,70.48038134228652,0,0.6978,0.9,0.0676,0.0,0
9696,28,17,19,56.229879294952624,9,1,2,VIP,No,5,1,5,59.75220789615083,0,21.655582674852496,46.01366660725945,3,19.873716592137097,71.92101948726636,6,18.42694316729079,73.65130007914216,12,0.5693,1.0,-0.3553,,0
9697,42,43,14,30.82827102750019,7,0,0,Basic,Yes,2,0,4,9.308960406541042,0,15.154768448733444,35.06587190647914,0,14.061880120958062,21.24750107226497,0,15.294206077515083,11.06922710891298,0,0.3894,0.6,0.6211,0.0,1
9698,46,35,20,59.13094056314704,10,1,3,VIP,No,5,0,4,45.760325521387585,0,22.86677814329688,70.14449831925056,3,20.03005714474356,64.2700044677534,6,20.14890402532979,63.47765010927105,12,0.6066,0.9,0.09,,0
9699,59,36,13,44.37898033993001,5,0,1,VIP,No,5,1,5,51.64708950415241,0,9.45844424782385,44.87168483314698,0,13.078556971243152,20.00181238079494,0,11.090342868326104,7.896858370376456,0,0.3927,1.0,1.1842,,0
9700,18,18,22,77.0739679458747,10,3,1,Basic,Yes,2,0,5,8.09035002074147,0,22.62250175116289,75.57500265365313,9,21.431815220484793,76.23601695330892,18,21.22921860772333,69.88406571878852,36,0.6931,0.7,-0.0086,0.0,1
9701,36,43,3,7.769020972422639,1,0,2,Premium,Yes,5,3,5,22.662066466742655,0,4.222426296193426,3.188018457655067,0,0.0,11.635366881237138,0,4.3515434185323425,3.05137377600923,0,0.0802,1.0,-0.6685,1.0,1
9702,44,10,26,74.29076711701805,12,0,2,Premium,Yes,1,1,4,22.17815112858053,0,22.562951858018817,69.75178176665015,0,27.16503052847198,50.54248864287318,0,26.0,74.29076711701805,0,0.7657,0.5,0.3727,1.0,1
9703,45,23,25,211.76503577856857,13,1,0,Basic,No,5,0,5,15.185869570078609,0,29.828495783208247,225.3259574949016,3,26.64467519277868,212.3810148342482,6,24.738973079960108,189.25755014776576,12,0.919,1.0,0.0607,0.0,0
9704,44,63,20,60.54192368437076,10,1,0,Premium,No,4,1,2,17.089040252751822,0,18.726874915169944,55.141844679562425,3,21.01365817408638,64.6628071135942,6,20.85002130986787,80.14974445812749,12,0.6113,0.6,-0.145,1.0,0
9705,48,36,24,72.28580987995132,11,0,3,Premium,No,4,1,5,20.586012360846865,0,25.08771738087242,71.9768727606305,0,23.64915324963727,65.69861078949116,0,28.47731917953908,91.5650389765532,0,0.7181,0.9,0.0941,1.0,0
9706,30,37,27,81.83381206327982,12,0,0,Premium,Yes,3,1,3,18.385058676351992,0,28.853488367005095,72.53975468234049,0,24.137857802761705,64.08438816209488,0,26.226444419782197,58.247364942420575,0,0.8042,0.6,0.1299,1.0,1
9707,64,24,20,56.83266878318655,9,0,0,VIP,No,5,1,2,45.56515592071676,1,20.202365769774673,56.38166170200551,0,20.320505892687745,75.95963407842328,0,20.38560602728788,39.12114071913701,0,0.5847,0.7,-0.2544,,0
9708,54,23,14,44.103531628710535,7,1,4,Basic,No,5,2,5,14.648496354509511,1,16.77165614492041,54.08417493707054,3,13.521632405561691,47.61588445037451,6,14.593484268255272,23.99701768815031,12,0.4337,1.0,0.133,0.0,0
9709,19,47,25,76.27613168506514,10,0,3,Basic,No,2,0,5,7.506194071534017,0,28.99042640197071,65.06460507128068,0,29.67770724913386,80.91376766056013,0,23.824491168956246,100.10593988991648,0,0.7304,0.7,-0.1935,0.0,0
9710,25,3,7,18.231541575687615,3,0,0,Basic,No,2,1,4,10.214542384571176,1,4.780776692154985,8.693968960677019,0,7.0,18.231541575687615,0,7.0,18.231541575687615,0,0.197,0.6,-0.4959,0.0,0
9711,26,17,28,86.07385595033861,12,2,0,VIP,No,5,0,5,43.58922017369887,0,28.232292142448824,101.11045980238124,6,30.0,86.17716885370915,12,27.514795041579372,65.08305347164345,24,0.8317,1.0,0.1713,,0
9712,50,8,18,32.69877712545123,8,0,2,Basic,No,5,0,5,9.750017052225392,1,19.831353712220977,27.381171885600192,0,17.62365416053773,8.12496202370394,0,18.0,32.69877712545123,0,0.4633,1.0,2.1103,0.0,0
9713,22,9,15,43.66385867942519,6,1,1,Premium,Yes,2,0,5,20.861771895528054,1,11.733922573182967,52.149405232946044,3,12.270261355686134,36.10568075785093,6,15.0,43.66385867942519,0,0.4313,0.7,0.4324,1.0,1
9714,37,57,20,55.54861221823259,11,1,1,Basic,Yes,4,2,5,10.566172221916252,0,22.12854656803488,50.79467036387854,3,19.46179762109054,41.639775375304794,6,24.451757177743964,32.2891251983217,12,0.609,0.9,0.2147,0.0,1
9715,46,21,21,56.40085875903311,11,0,3,VIP,No,2,2,1,53.91934676123713,0,24.41307140824843,48.80022812075468,0,21.0267585328229,52.16124738950824,0,15.328047147336726,40.96822115331882,0,0.6251,0.3,-0.0632,,0
9716,38,1,24,84.08103289278237,13,1,25,Basic,No,3,1,2,9.265678046737492,1,8.0,28.02701096426079,0,24.0,84.08103289278237,0,24.0,84.08103289278237,0,0.786,0.5,-0.6588,0.0,0
9717,43,107,26,76.7309785582749,12,1,4,VIP,No,3,1,1,53.11658976271657,0,26.876889774038695,74.76618259243418,3,25.417888009164955,75.1043658029307,6,25.01967716655766,77.72814651322732,12,0.7739,0.4,-0.0044,,0
9718,23,1,16,54.1943710874234,7,1,1,Premium,No,5,0,4,19.701202342348644,1,5.333333333333333,18.064790362474465,0,16.0,54.1943710874234,0,16.0,54.1943710874234,0,0.494,0.9,-0.6546,1.0,0
9719,48,21,23,63.50862092952248,11,0,0,Premium,Yes,3,1,5,19.87286245089515,0,23.714902550668217,62.311504426500655,0,22.87055314100754,47.9949677950709,0,23.43421158493385,69.74130742292746,0,0.6755,0.8,0.2922,1.0,1
9720,30,26,12,38.803536865301275,5,1,1,Premium,No,1,5,5,18.74301434396605,1,9.360766503649248,36.94930141683539,3,13.477646941546384,41.47434375675946,6,12.173824817160948,32.96661987219175,12,0.3608,0.6,-0.1065,1.0,0
9721,35,24,23,76.44224550681109,11,0,1,Premium,Yes,4,2,3,17.71814170362604,0,21.956210921245752,89.03076689866998,0,24.492413170954205,73.6678474051106,0,20.633484520961805,92.69041812904378,0,0.7186,0.7,0.2058,1.0,1
9722,45,20,27,71.96473100151334,12,0,0,Basic,No,3,1,5,10.659507511973906,0,26.488751783967825,68.22091857989925,0,26.3931542070854,66.84786534334559,0,28.232888638980896,76.12072302386669,0,0.7713,0.8,0.0202,0.0,0
9723,40,11,22,71.20750981194283,11,2,0,Basic,No,3,2,5,9.804777462489971,0,21.872099252337136,61.59671475642807,6,19.4878174336076,69.18943861616945,12,22.0,71.20750981194283,1,0.6878,0.8,-0.1082,0.0,0
9724,36,20,20,48.12646851695368,9,0,23,Basic,No,4,3,3,43.064302019052114,1,19.811540487365917,45.31042692645918,0,20.135848225756675,35.97177719828332,0,24.412944116172092,36.92446344173291,0,0.5557,0.7,0.2526,0.0,0
9725,30,57,21,65.27033627717107,8,0,28,Basic,No,5,1,3,7.189685181467675,0,20.323499357153555,65.8507143556486,0,22.248991929316855,67.73889696948832,0,24.128781262389605,52.38884477251329,0,0.6119,0.8,-0.0275,0.0,0
9726,35,8,20,63.49652405008646,8,0,0,VIP,Yes,4,1,3,47.47883695683176,0,20.4376870479238,58.778403155132715,0,18.739879436409925,66.09533388807886,0,20.0,63.49652405008646,0,0.5926,0.7,-0.1091,,1
9727,40,1,21,57.416821192275954,8,0,2,Basic,No,5,1,5,8.483692673791863,1,7.0,19.138940397425316,0,21.0,57.416821192275954,0,21.0,57.416821192275954,0,0.5857,1.0,-0.6553,0.0,0
9728,18,17,22,64.59871698769705,10,2,2,Basic,No,1,3,4,9.95712347254055,0,22.428225028939888,52.00813247136626,6,22.96954808454391,77.62089940489861,12,22.835691390531377,84.02708026179042,24,0.6515,0.5,-0.3258,0.0,0
9729,30,40,15,48.076299860865525,5,0,2,Basic,Yes,4,2,3,12.787911253489783,0,16.25743296364965,42.75499770484514,0,17.409243594020822,63.23286829977941,0,16.652738906048928,49.14488975611563,0,0.4317,0.7,-0.3188,0.0,1
9730,44,120,28,116.72387127794288,13,0,0,Premium,No,2,2,3,22.108968332592443,0,23.61215701428969,102.19473195134076,0,30.0,135.9031687053982,0,28.254761064966644,113.62155625428016,0,0.9481,0.5,-0.2462,1.0,0
9731,21,32,19,75.14493854769276,9,0,1,VIP,Yes,2,0,3,49.75260195822392,0,19.251954369515555,65.44388855362382,0,19.90982504969261,80.4740448420672,0,20.321522716185125,76.88661141284945,0,0.6324,0.5,-0.1845,,1
9732,57,21,26,78.13168477609321,11,1,0,Premium,Yes,3,1,4,21.24323600722655,0,28.173669609321017,85.9739585523752,3,26.33861746066701,85.53180343040724,6,26.49683675351707,74.20954860911769,12,0.7642,0.7,0.0051,1.0,1
9733,59,2,11,30.834546250005364,5,0,4,Premium,No,2,0,5,20.337038013298613,1,7.333333333333333,20.55636416667024,0,11.0,30.834546250005364,0,11.0,30.834546250005364,0,0.3209,0.7,-0.3229,1.0,0
9734,18,12,3,11.474001824735993,1,1,25,Basic,No,5,0,2,9.433745317716191,1,5.290204929993125,11.88741856599114,3,7.318588269268243,2.2451790047379614,6,4.576934638107492,0.0,12,0.0925,0.7,2.9713,0.0,0
9735,63,6,1,5.0,1,1,4,Basic,Yes,5,2,2,9.610534329853236,1,1.6068231436433795,0.0,3,5.315869005976595,0.0,6,1.0,5.0,0,0.0443,0.7,0.0,0.0,1
9736,37,19,22,73.8877817790923,11,2,0,Premium,No,1,1,2,18.12266597301599,0,22.827870463625963,69.07832646696649,6,22.641330351859665,53.65196482054094,12,20.61626260867028,103.30401570896431,24,0.6968,0.3,0.2823,1.0,0
9737,50,26,21,61.67268145510867,11,0,0,Premium,No,4,3,2,21.304607869168315,0,19.65455753631066,73.11434467886424,0,19.14007629684316,43.19075318137325,0,20.392695472548425,61.54223388664054,0,0.6427,0.6,0.6771,1.0,0
9738,32,9,22,57.010322185439726,9,2,0,Premium,No,5,0,4,21.907075841675464,1,23.690036685789767,61.54312539200542,6,18.069513635442753,61.99774220768105,12,22.0,57.010322185439726,1,0.6119,0.9,-0.0072,1.0,0
9739,56,1,15,201.99695370279173,5,1,0,Premium,Yes,4,1,2,20.992051377277846,0,5.0,67.33231790093058,0,15.0,201.99695370279173,0,15.0,201.99695370279173,0,0.6714,0.6,-0.6634,1.0,1
9740,45,10,4,49.74481986040438,1,0,1,Basic,No,4,3,5,9.34811370207182,1,5.361788434256784,57.82739422617968,0,2.1455685143603187,23.831040112126946,0,4.0,49.74481986040438,0,0.2334,0.9,1.3691,0.0,0
9741,24,103,19,45.08105738239849,7,2,2,Basic,No,5,1,4,9.323013394213003,1,19.083025886287835,41.304674956411446,6,22.28623607040844,53.43344909570563,12,18.74304903098813,40.721723546546144,24,0.5036,0.9,-0.2228,0.0,0
9742,22,12,23,84.83244683702709,10,9,8,VIP,Yes,1,2,4,54.65112716728203,1,23.02988317107904,78.57880972471439,27,22.22129665694358,74.24191959363243,54,20.81669525761557,81.69963414596936,108,0.7323,0.5,0.0576,,1
9743,19,13,24,64.37604035650874,10,0,6,VIP,No,5,0,4,60.82338192518027,0,26.0024837439926,67.64306804678006,0,25.509157352963182,59.12821320094877,0,22.37318964725031,61.67789180717959,0,0.6774,0.9,0.1416,,0
9744,43,6,24,48.95360530457438,11,1,1,Premium,No,4,2,1,17.656392422389263,0,25.122413887040302,48.03140567242066,3,25.19491596951883,33.82384225769235,6,24.0,48.95360530457438,0,0.6403,0.5,0.408,1.0,0
9745,48,32,20,64.01421074639919,9,0,1,Basic,No,5,0,3,7.556550918674818,0,20.565194834918895,81.53140830296978,0,16.446272113809375,55.219210683746,0,19.197458223624004,89.19916972651109,0,0.6086,0.8,0.468,0.0,0
9746,53,20,15,49.673772688011965,6,0,1,VIP,No,2,3,1,46.38229872196141,0,14.004546403871265,56.698620261657915,0,15.081573674991123,48.17458215960245,0,13.013197254211637,59.17690162757969,0,0.4513,0.3,0.1733,,0
9747,38,14,21,69.96039931445269,10,0,26,Premium,No,5,0,4,16.519507096486315,0,24.204626469779665,69.22392069369468,0,21.80379418855031,80.36720801564064,0,18.823405748745316,49.127267615215885,0,0.6561,0.9,-0.137,1.0,0
9748,22,69,16,60.04804386874041,8,0,4,Basic,Yes,5,0,3,11.63134458125045,0,16.665926946214384,66.35155797058245,0,17.858796837592088,57.62821184983056,0,15.436657489106905,65.5009484332299,0,0.5278,0.8,0.1488,0.0,1
9749,29,2,24,77.53125651391667,10,1,4,Premium,No,5,1,5,18.14837486529051,1,16.0,51.68750434261111,0,24.0,77.53125651391667,0,24.0,77.53125651391667,0,0.7213,1.0,-0.3291,1.0,0
9750,56,72,18,50.91554455545307,7,0,1,Basic,No,4,2,5,9.544334515704138,0,18.16189422187408,66.48079746840313,0,23.05193688514844,34.398307407360164,0,19.445622608844097,52.441102859519034,0,0.5097,0.9,0.9063,0.0,0
9751,32,17,27,84.87209077375302,14,1,5,Premium,No,3,3,3,19.65562809254052,0,25.61253539430657,88.74970572745976,3,25.898542817271196,93.50879337048472,6,24.541936678365204,93.68911294950632,12,0.8429,0.6,-0.0504,1.0,0
9752,44,4,17,49.75258293972403,8,1,4,VIP,No,4,3,4,51.8105999342666,1,17.709890838868578,72.49513498955241,3,17.0,49.75258293972403,0,17.0,49.75258293972403,0,0.5068,0.8,0.4481,,0
9753,25,24,19,155.24534383399362,8,0,18,Premium,No,4,1,4,17.55480375381455,0,17.80846827190721,147.95864361128383,0,19.116870671333995,140.48813202862894,0,20.66050914420625,155.5555157482762,0,0.7676,0.8,0.0528,1.0,0
9754,45,33,17,65.83311502738671,9,1,0,Premium,No,4,0,5,22.340184614353447,0,17.87555561495889,45.27556627518032,3,16.836351839504136,41.605807508880034,6,17.74819774116099,91.65603330424176,12,0.5747,0.9,0.0861,1.0,0
9755,33,7,22,58.32013604739964,11,6,2,VIP,Yes,5,1,5,47.78453679275407,0,15.469397439967862,56.00446781768987,18,21.16592796609145,39.920889533184265,36,22.0,58.32013604739964,3,0.6449,1.0,0.393,,1
9756,54,56,25,61.268902761153875,11,0,0,VIP,No,4,4,1,50.11453437779548,0,24.198372096011575,39.81674746388224,0,24.95963018114907,23.394703933299176,0,25.486141248635217,77.64626154394536,0,0.6947,0.5,0.6732,,0
9757,52,3,13,39.061621861016064,7,1,1,Basic,Yes,3,3,3,8.83998874301707,1,12.971302618797637,62.102648654041445,3,13.0,39.061621861016064,0,13.0,39.061621861016064,0,0.4035,0.6,0.5751,0.0,1
9758,30,18,26,83.58793869082555,11,0,1,Premium,Yes,2,1,4,22.146153424561422,0,24.091143248274175,82.95852161734732,0,23.7648338192784,77.49602959830816,0,26.765235368044262,97.35393506345292,0,0.7824,0.6,0.0696,1.0,1
9759,37,62,22,58.56138240256489,10,0,1,Premium,No,3,3,1,17.450736590494174,0,22.727564367836823,45.51530230309996,0,25.825616506594148,52.8073676905659,0,23.561752846872334,89.45567541196579,0,0.6314,0.4,-0.1355,1.0,0
9760,23,34,19,58.058396976237184,9,0,9,VIP,Yes,5,3,5,45.620996687395646,0,18.155552489968276,52.096381143396805,0,21.1092779734051,69.02044055397978,0,19.72781900491586,76.05032800970837,0,0.5754,1.0,-0.2417,,1
9761,18,9,25,70.11977127606026,11,0,3,Basic,No,5,3,3,10.7674291039977,0,24.9881808290562,53.8191944846688,0,26.51668116154996,52.726342927026025,0,25.0,70.11977127606026,0,0.7242,0.8,0.0203,0.0,0
9762,26,22,3,5.0,1,0,0,Premium,No,1,2,5,21.88272626007729,1,1.896948636324118,0.0,0,1.3083575406596155,30.75558927480831,0,2.3202834143043907,32.72880548698697,0,0.071,0.6,-0.9685,1.0,0
9763,41,7,15,47.72152632946162,7,0,2,Basic,Yes,5,2,5,10.920735531804926,0,16.943821985104275,64.29290618777856,0,15.825871230198064,65.03707629779876,0,15.0,47.72152632946162,0,0.4591,1.0,-0.0113,0.0,1
9764,42,19,25,157.7681248147562,9,0,2,Basic,No,3,1,2,7.829084699249066,0,26.09194367459357,162.7594464690016,0,28.884107529645508,150.71934605264565,0,26.664384204162275,149.75716842456305,0,0.8619,0.5,0.0794,0.0,0
9765,40,54,26,80.2795970381091,11,1,5,Premium,No,5,2,1,19.22736891361236,0,26.595811913915355,86.09564404821651,3,27.434598469725326,97.97609300729492,6,25.672156330224965,98.28154653985656,12,0.7714,0.6,-0.12,1.0,0
9766,37,1,19,50.07898227525278,8,0,3,Basic,Yes,1,2,3,8.92672200077488,1,6.333333333333333,16.692994091750926,0,19.0,50.07898227525278,0,19.0,50.07898227525278,0,0.5345,0.4,-0.6536,0.0,1
9767,52,7,19,53.93347249409042,8,1,1,Basic,Yes,5,2,5,11.100025382163276,0,24.061264186612465,54.09668864612914,3,15.859537665393011,27.154860166645328,6,19.0,53.93347249409042,0,0.5474,1.0,0.9569,0.0,1
9768,37,1,29,99.25836116092978,14,0,0,VIP,No,5,1,2,46.46873109735376,0,9.666666666666666,33.08612038697659,0,29.0,99.25836116092978,0,29.0,99.25836116092978,0,0.9175,0.7,-0.66,,0
9769,48,120,21,55.34810651893381,9,0,1,Premium,Yes,5,2,5,18.460745350320085,0,19.606227254690843,58.25676363900503,0,23.69493390900262,79.72742890182342,0,21.33316975825105,92.1941421193468,0,0.5931,1.0,-0.266,1.0,1
9770,18,5,4,5.075982422954372,2,0,0,Premium,No,3,2,5,21.19966879663719,1,1.6538782844568671,28.42515563533535,0,4.0,5.075982422954372,0,4.0,5.075982422954372,0,0.0988,0.8,3.8429,1.0,0
9771,18,8,16,60.36156920893671,7,1,4,VIP,Yes,4,1,3,54.324163971854446,0,17.81071022572871,69.92329368121503,3,16.29839476703113,65.07240230220795,6,16.0,60.36156920893671,0,0.5145,0.7,0.0734,,1
9772,44,54,24,73.55050827213583,11,0,4,Basic,Yes,4,1,3,8.882063802340873,0,27.262437638139826,77.31539530072924,0,26.062812814246744,90.06680770904241,0,25.839611013396976,47.812807945648046,0,0.7223,0.7,-0.14,0.0,1
9773,18,22,25,70.0873901723654,11,1,0,Basic,Yes,5,2,4,10.338318041054857,0,23.303887947448786,67.72929775251362,3,25.700894793606818,70.45736485451117,6,24.31867913271108,89.16506824253362,12,0.7241,0.9,-0.0382,0.0,1
9774,36,91,26,85.60556335554891,11,1,0,Premium,No,3,2,1,18.690810286568677,0,25.430206642300384,78.04289250455504,3,22.428227768052302,76.86414033295416,6,26.933107656770357,76.38105915892669,12,0.7892,0.4,0.0151,1.0,0
9775,37,26,23,58.9830449013478,12,1,0,Premium,No,4,1,5,20.586502217689542,0,22.281139599477655,92.97686679375678,3,21.695344025396185,39.92749893892531,6,26.612225615288494,73.4274338286596,12,0.6747,0.9,1.2962,1.0,0
9776,65,38,3,5.0,1,0,0,Basic,Yes,5,0,4,10.690435135361684,0,2.751806346220465,12.848681239540376,0,3.592423701179895,2.9181920323369868,0,3.26364914970359,0.0,0,0.071,0.9,2.5345,0.0,1
9777,46,29,1,5.0,2,0,1,Basic,No,5,0,4,8.780420881957108,0,0.0,5.3484385343500245,0,0.4009771132223881,21.366088310930888,0,0.0,41.71846293336954,0,0.0586,0.9,-0.7162,0.0,0
9778,42,40,1,13.463071185377292,1,0,29,Basic,Yes,4,2,1,10.94730907499456,1,2.6134523879140223,11.254535001825923,0,3.914832477927834,9.48411766251968,0,2.461358005521169,17.78945836908742,0,0.0725,0.5,0.1689,0.0,1
9779,52,5,17,46.36168283151957,6,1,23,Basic,No,1,4,1,7.893121194343238,1,19.38048829634125,37.584107761221674,3,17.0,46.36168283151957,0,17.0,46.36168283151957,0,0.4669,0.2,-0.1853,0.0,0
9780,47,12,26,64.3023982691721,14,0,24,Premium,Yes,5,1,2,21.12748313028031,0,22.190890992123876,79.88087646718712,0,27.08330900166034,55.272182967974175,0,23.48013772336347,59.34928842786052,0,0.761,0.7,0.4373,1.0,1
